id	len_ref	len_msa	n_species	f_species	n_matched	n_mismatched	n_indel	f_matched	f_mismatched	f_indel	r4s	iq	iq_ml	iq_cat	iq_hi	leisr_mle	leisr_low	leisr_up	leisr_global	leisr_local
YER112W	187	217	14	1	5	169	149	0.026737967914438502	0.9037433155080213	0.7967914438502673	1.3373625668449198	1.4339370588235294	0.9655793582887701	2.5614973262032086	0.9446222994652407	162.09783764294178	0.5240799816081644	807.344382513848	-18.298695770890873	-16.747655765420276
YER113C	706	878	14	1	2	642	645	0.0028328611898017	0.9093484419263456	0.9135977337110481	1.436704957507082	2.339610028328612	0.9517149291784702	2.6203966005665724	0.9650343342776204	16.062239927770918	0.5209204703766818	246.58485068212718	-19.498792938375242	-17.852302929547264
YER114C	1040	1501	14	1	118	911	477	0.11346153846153846	0.8759615384615385	0.45865384615384613	1.8316376923076922	2.2597037403846154	0.9214434423076923	2.5451923076923078	0.874316125	78.97449845832284	0.6109780251472393	621.609775102285	-22.14097749096959	-19.86949432127357
YER116C	274	313	14	1	15	259	170	0.05474452554744526	0.9452554744525548	0.6204379562043796	2.498776386861314	2.6892706569343066	0.987265802919708	2.886861313868613	1.0341789416058393	33.93982822309791	0.5299474315780897	1464.8786201446605	-20.039796020267715	-18.426730388731855
YER118C	367	451	14	1	61	297	103	0.16621253405994552	0.8092643051771117	0.28065395095367845	1.2272370572207085	3.21080446866485	0.9212337874659401	2.4877384196185286	0.929561089918256	15.535309850730066	0.5765497447114972	224.3326083344624	-17.280884233278897	-15.351354733243875
YER119C	448	623	14	1	72	376	62	0.16071428571428573	0.8392857142857143	0.13839285714285715	1.285118080357143	5.663095691964286	0.9275530133928571	2.263392857142857	0.9088577455357143	14.40527961189056	0.5725118517557386	117.28925539847246	-19.4056184107036	-17.093088762165177
YER122C	493	1075	14	1	104	387	97	0.21095334685598377	0.7849898580121704	0.19675456389452334	1.2578488843813387	3.0752769979716024	0.9796835496957403	2.4766734279918863	0.9297981338742394	62.67826991734043	0.5780541661888203	188.3298182381861	-18.432573347307457	-16.310286413297394
YER123W	524	699	14	1	172	331	151	0.3282442748091603	0.6316793893129771	0.2881679389312977	1.2324715076335877	6.044835648854962	0.8808457442748091	2.032442748091603	0.8246412595419846	30.54784201376754	0.6129779797598592	160.65862769447094	-15.70357275538772	-13.344287753493862
YER125W	809	966	14	1	514	287	68	0.6353522867737948	0.3547589616810878	0.08405438813349815	0.46273105067985165	10.827045599505562	0.8457444375772558	1.7045735475896169	0.8108844375772558	1.4890132760976207	0.41800160196994446	8.747416912431119	-9.188759670262233	-7.536432372240751
YER126C	261	319	14	1	199	62	0	0.7624521072796935	0.23754789272030652	0	0.1696660153256705	5.176115900383142	0.7995405363984674	1.6513409961685823	0.8343306896551724	1.0268601335526801	0.23223098496726047	6.044026726723981	-5.900198105156887	-5.015479364944198
YER127W	357	474	14	1	53	303	66	0.1484593837535014	0.8487394957983193	0.18487394957983194	1.3248347338935573	3.459111148459384	0.9146458263305323	2.450980392156863	0.9167651540616246	169.86915767825013	0.5535211914676671	564.5396756096609	-19.45130286180859	-17.43365616652461
YER128W	203	230	14	1	20	176	36	0.09852216748768473	0.8669950738916257	0.17733990147783252	1.7310596059113301	1.8398763054187193	0.9721972906403941	2.6206896551724137	0.9078226600985221	1.6233529331984984	0.4920184132006977	496.6525939302995	-23.139077181598537	-21.411514338531425
YER129W	1142	1720	14	1	133	1009	322	0.11646234676007006	0.8835376532399299	0.2819614711033275	2.028932302977233	2.5316332661996497	0.8777441068301226	2.585814360770578	0.8691307092819615	18.066422917880416	0.6406020853960265	749.2510715455185	-24.240397878568682	-21.95234315867946
YER130C	443	1076	14	1	27	416	77	0.060948081264108354	0.9390519187358917	0.17381489841986456	4.10301920993228	1.319563295711061	0.8948154853273138	3.216704288939052	0.928107539503386	115.08511211754019	0.6916319796171865	1202.4849153782727	-31.820852829806732	-29.208668561842856
YER131W	119	120	14	1	89	30	0	0.7478991596638656	0.25210084033613445	0	0.16260067226890756	6.498795882352941	1.0027497478991596	1.6554621848739495	1.0808695798319328	1.2034799589579879	0.25153317652844626	6.897856663992802	-5.953020622441958	-5.086517114561783
YER132C	1753	2292	14	1	20	1648	1549	0.011409013120365089	0.9401026811180833	0.8836280661722761	2.003732059326868	2.7184231317741014	0.9763006788362807	2.6160867084997146	0.9209027952082145	NA	NA	NA	NA	NA
YER133W	312	867	14	1	184	128	5	0.5897435897435898	0.41025641025641024	0.016025641025641024	0.25857701923076926	2.5857491025641024	0.6954907051282051	1.25	0.6783283333333333	1.4847139522611248	0.3230312758206935	7.489989804864406	-6.7322231555468655	-5.655762409292785
YER136W	451	475	14	1	151	222	169	0.3348115299334812	0.49223946784922396	0.37472283813747226	0.40428733924611976	5.860969844789357	0.9952760975609756	1.9556541019955653	0.9361739689578714	1.266225765241236	0.28735265025087225	5.361516297586791	-8.761757922267162	-7.677225692922681
YER137C	148	286	14	1	9	138	53	0.060810810810810814	0.9324324324324325	0.3581081081081081	2.045008783783784	2.397304797297297	0.8892825	2.777027027027027	0.8760227702702703	204.21817288018624	0.527336049281571	882.4933844233118	-24.60091714630736	-22.982799148268835
YER139C	226	324	14	1	24	202	24	0.10619469026548672	0.8938053097345132	0.10619469026548672	1.1472176991150442	2.237338539823009	0.936889203539823	2.420353982300885	0.9485215044247788	1.7454064425236409	0.49386814700321224	52.05979447824108	-18.282586635058745	-16.60086262051375
YER140W	556	1212	14	1	72	482	121	0.12949640287769784	0.8669064748201439	0.21762589928057555	1.5088847122302158	2.0193610071942447	0.8773093884892086	2.714028776978417	0.8535728956834533	1.6315084037442722	0.5140035205718758	256.05947194612344	-21.38270179483331	-19.30259653379717
YER141W	486	703	14	1	159	324	62	0.3271604938271605	0.6666666666666666	0.12757201646090535	1.0405026131687243	2.7293457407407407	0.9002276337448559	2.04320987654321	0.8728644855967078	22.19120606934439	0.5083442316060609	128.7377055277279	-15.994779071048514	-13.8383966413742
YER142C	296	530	14	1	41	255	37	0.13851351351351351	0.8614864864864865	0.125	1.455931081081081	1.6428568581081082	0.8717031756756757	2.3344594594594597	0.8381954729729729	1.5200201909253	0.4914021589690198	172.859246093901	-21.025951930234193	-19.136271192709533
YER143W	428	582	14	1	40	371	258	0.09345794392523364	0.866822429906542	0.602803738317757	1.3230915887850467	5.155682056074767	0.9693729439252337	2.0934579439252334	0.876912640186916	71.88164882662186	0.568503147357306	285.91674642864893	-19.28727871459956	-17.4669942435608
YER144C	805	1632	14	1	83	717	163	0.1031055900621118	0.8906832298136645	0.20248447204968945	2.0190613664596273	1.7617151180124224	0.9348135900621118	2.7627329192546584	0.9416571801242236	16.752036309106938	0.6181571204785856	625.9845513728837	-24.11378330535905	-21.69004424283134
YER145C	404	691	14	1	57	264	250	0.14108910891089108	0.6534653465346535	0.6188118811881188	0.8970595792079208	6.153368613861386	0.9983945792079207	1.9207920792079207	0.9565234653465347	1.881537967317876	0.5318489366859096	81.42964392105198	-13.678034486800641	-11.774824168402322
YER148W	240	286	14	1	159	81	22	0.6625	0.3375	0.09166666666666666	0.58159	9.755168166666667	0.888840125	1.6125	0.8558644166666667	44.06937450871054	0.6638045046449519	93.2436386191484	-9.800214886454496	-7.706881477135692
YER149C	420	736	14	1	18	399	141	0.04285714285714286	0.95	0.3357142857142857	1.6599904761904762	1.8814110476190475	0.887915380952381	2.7095238095238097	0.8845123571428571	2.056404219365239	0.5179926132255299	339.04291323097056	-23.166694103140557	-21.535164294452
YER150W	148	581	14	1	8	138	52	0.05405405405405406	0.9324324324324325	0.35135135135135137	1.5223716216216217	1.4238502702702702	0.7917562837837838	2.574324324324324	0.8026626351351351	2.514186207482298	0.41445400892915735	681.3605211981173	-22.796310623001304	-20.63071498449073
YER151C	912	1184	14	1	73	822	572	0.0800438596491228	0.9013157894736842	0.6271929824561403	1.6342628289473684	2.9686575328947367	0.9852207127192982	2.8684210526315788	0.9916149890350877	111.71015560356541	0.5241384283405534	1123.6039199300585	-19.477790413124147	-17.776610271738658
YER152C	443	589	14	1	85	358	41	0.19187358916478556	0.8081264108352144	0.09255079006772009	1.3274939051918735	3.593663069977427	0.9929516478555305	2.2866817155756207	0.9392185778781038	5.359169348285461	0.513004609404255	94.71039302843616	-19.470791978533796	-17.43569967473639
YER154W	402	517	14	1	2	333	332	0.004975124378109453	0.8283582089552238	0.8258706467661692	1.0992221393034827	3.492651890547264	0.9778648258706467	2.3059701492537314	0.9453044776119403	1.823924345134233	0.4617756739623982	156.07047221184183	-16.532731556897538	-15.050130537170562
YER156C	338	450	14	1	124	214	14	0.3668639053254438	0.6331360946745562	0.04142011834319527	0.8746816568047338	2.957150147928994	0.9046244970414201	2.1745562130177514	0.8422292011834319	1.363594470226376	0.43187786608618844	4.3637972391284245	-14.390341281226524	-12.46318686621161
YER157W	801	991	14	1	47	740	227	0.05867665418227216	0.9238451935081149	0.2833957553058677	1.654876279650437	2.3966011360799	0.9380091260923845	2.454431960049938	0.9101850686641697	12.611598489923365	0.5574365925779143	466.7728083758449	-22.255013215880645	-20.406615335864842
YER158C	573	1867	14	1	6	561	271	0.010471204188481676	0.9790575916230366	0.47294938917975565	2.273844502617801	2.0417714136125653	0.8485685863874346	2.9162303664921465	0.8401151134380453	80.30401315414535	0.46144657441985254	789.7393779328698	-26.71462433371818	-25.291191909497645
YER159C	142	1025	14	1	33	108	51	0.2323943661971831	0.7605633802816901	0.3591549295774648	1.5120582394366198	2.189727957746479	0.8994617605633802	2.464788732394366	0.9162962676056338	NA	NA	NA	NA	NA
YER161C	333	457	14	1	32	297	106	0.0960960960960961	0.8918918918918919	0.3183183183183183	1.7692633633633634	2.2910954054054056	0.9350935135135136	2.5525525525525525	0.8663193093093092	19.619535084500505	0.6135476325307392	247.4455025922628	-22.44660743225476	-20.328278529817382
YER162C	754	1592	14	1	16	696	533	0.021220159151193633	0.9230769230769231	0.7068965517241379	1.7563836870026526	3.4649793633952255	0.8350478647214854	2.4257294429708223	0.8499479442970823	147.95295475177096	0.5523755755914451	1025.4907741318689	-22.114405958459773	-20.189528188401653
YER164W	1468	1787	14	1	541	906	271	0.3685286103542234	0.6171662125340599	0.1846049046321526	1.00949121253406	5.392232622615804	0.9755549386920981	2.0020435967302452	0.9103234673024523	8.591211435537025	0.5502988022627504	87.5695617357641	-14.903533424598972	-12.71075673705126
YER165W	577	826	14	1	226	343	44	0.39168110918544197	0.5944540727902946	0.07625649913344887	0.5361288388214904	5.038116204506066	0.9257524090121317	2.2409012131715773	0.882275095320624	1.1644663545332168	0.2959277986964561	4.2597354451305325	-10.855799911194076	-9.615578639040805
YER166W	1571	1934	13	0.9285714285714286	362	1100	1571	0.23042647994907703	0.7001909611712285	1	1.2463145130490134	4.300667772119669	0.8996912667091025	2.1317632081476767	0.886682959898154	2.2084280813259958	0.585873896564858	148.05431029281596	-16.43919469062797	-14.084862409718966
YER168C	546	675	14	1	88	436	167	0.16117216117216118	0.7985347985347986	0.3058608058608059	1.4973832600732602	3.079733021978022	0.9463323992673993	2.52014652014652	0.9287155494505495	56.83098897032907	0.5365566349684705	335.0189118628972	-20.007179729671133	-17.802387095091742
YER169W	796	1842	14	1	119	673	302	0.14949748743718594	0.8454773869346733	0.3793969849246231	1.590946608040201	2.3896576256281405	0.8735372989949749	2.4321608040201004	0.8358464698492463	21.295076433132504	0.5655590127945713	195.57356779509485	-20.38398187590522	-18.297221505550965
YER170W	225	335	14	1	52	166	31	0.2311111111111111	0.7377777777777778	0.13777777777777778	1.2332457777777777	1.9891926222222223	0.8879828888888889	2.417777777777778	0.8450234666666666	1.8627870448119062	0.4819724944189565	182.13609186461855	-17.912419946740485	-15.744526935208652
YER171W	778	868	14	1	193	305	425	0.2480719794344473	0.39203084832904883	0.5462724935732648	0.3752198843187661	6.427674974293059	0.8974962596401028	1.5359897172236503	0.811961645244216	1.4082264498788841	0.3630939450008479	6.335015412505465	-8.312291874669175	-7.024430391789184
YER172C	2163	2312	14	1	191	1824	1443	0.08830328247803976	0.8432732316227461	0.6671289875173371	1.4779391585760517	2.064410665742025	0.9884001941747573	2.4905224225612574	0.9643184373555247	15.54452460863601	0.5340077241433216	258.9156418736996	-19.891685396925308	-17.90683488747928
YER173W	659	1082	14	1	26	603	407	0.03945371775417299	0.9150227617602428	0.6176024279210925	1.8838520485584218	2.8068011532625188	0.9661126707132018	2.505311077389985	0.9354064339908953	32.24531478746274	0.5730765519624642	611.8448633030906	-22.634992596405606	-20.696407733802864
YER174C	244	317	14	1	88	156	19	0.36065573770491804	0.639344262295082	0.0778688524590164	0.9443116803278688	11.929633196721312	0.9356563114754098	1.9344262295081966	0.8504712295081968	1.4519902410327186	0.46169465028750184	167.66107117448308	-14.899946812828063	-12.87788325173333
YER175C	299	455	14	1	30	267	28	0.10033444816053512	0.8929765886287625	0.09364548494983277	1.6959729096989966	2.426954381270903	0.9672980602006689	2.317725752508361	0.9046476588628762	18.528943195975668	0.5391640386347819	205.26652626936988	-22.824336772000425	-20.884224089044807
YER177W	267	278	14	1	191	73	25	0.7153558052434457	0.27340823970037453	0.09363295880149813	0.24943303370786515	7.578818164794008	0.9942161797752809	1.7041198501872659	1.0123976029962547	1.590641222806077	0.3571290102839941	9.001534292039144	-6.469840354747927	-5.383267446960548
YER178W	420	448	14	1	227	192	25	0.5404761904761904	0.45714285714285713	0.05952380952380952	0.5853075238095238	11.999769976190477	1.004284380952381	1.8523809523809525	0.9868168095238095	1.6565420755490357	0.44651265266612455	7.116168478144044	-10.22492003410185	-8.59091173643641
YER179W	334	409	14	1	113	217	36	0.3383233532934132	0.6497005988023952	0.10778443113772455	0.9245829341317365	5.25008748502994	0.9268735329341318	1.8652694610778444	0.8800467664670658	2.0019446059903427	0.5866101580690996	7.806166338587079	-14.453099362353973	-12.118252700681776
YER182W	244	355	14	1	26	215	87	0.10655737704918032	0.8811475409836066	0.35655737704918034	1.2210237704918032	1.4341456147540983	0.8841972950819672	2.7172131147540983	0.8731943442622951	1.4453052392070413	0.41586742988407976	209.43947225739547	-19.272367157804357	-17.884990876905448
YER183C	211	497	14	1	33	178	16	0.15639810426540285	0.8436018957345972	0.07582938388625593	1.5221317535545025	2.2686456398104267	0.9552799052132701	2.5924170616113744	0.9440865876777251	1.5995605773333406	0.5093873415096097	146.57190012842824	-21.588745500842737	-19.579185631472576
YFL001W	442	731	14	1	122	320	50	0.27601809954751133	0.7239819004524887	0.11312217194570136	1.3193378733031673	3.1390347285067874	0.9344628054298643	2.1447963800904977	0.8634156334841628	12.858212261199178	0.5265871698167348	275.7965364909653	-19.022984753343497	-16.694808861461613
YFL002C	606	784	14	1	138	425	148	0.22772277227722773	0.7013201320132013	0.24422442244224424	0.9357244224422442	1.9123457425742574	0.9584829372937294	2.1204620462046204	0.8946792574257426	1.4298939728502662	0.43450789029916387	37.56328942719544	-15.485054762516684	-13.717191616009986
YFL004W	828	960	14	1	181	644	118	0.21859903381642512	0.7777777777777778	0.14251207729468598	1.1340555555555556	3.875130422705314	0.9620224275362319	2.0519323671497585	0.8883570169082127	1.6329237771936527	0.4886370053664746	102.01936946915868	-17.306189464572952	-15.418505292261903
YFL005W	215	223	14	1	111	104	16	0.5162790697674419	0.48372093023255813	0.07441860465116279	0.475628511627907	12.355223906976745	0.9920722325581396	2.074418604651163	0.9624803255813954	1.6823834202525025	0.4352268099331313	6.604526351221748	-9.368436553094512	-7.850633585299402
YFL007W	2143	2414	14	1	87	1945	1223	0.04059729351376575	0.9076061595893608	0.5706952869808679	1.2327485767615491	2.077509122725152	0.981996210919272	2.336444237050863	0.9423349136724218	1.4915608161328497	0.4715139086134276	60.95608085966441	-19.93005215584205	-18.3898369108488
YFL008W	1225	1348	14	1	197	1015	56	0.16081632653061226	0.8285714285714286	0.045714285714285714	1.1674864489795918	1.8148433142857143	0.9801960897959183	2.4204081632653063	0.9381590204081632	9.801111621057524	0.5048369148865435	119.1173951957919	-18.747137202828903	-16.943695704429715
YFL009W	779	1155	14	1	116	659	233	0.14890885750962773	0.8459563543003851	0.2991014120667522	1.5485576379974326	3.0430637997432606	0.9600527984595636	2.5186136071887035	0.9825716816431322	15.091468914200846	0.610438485137129	326.96321563909515	-20.27078313166398	-17.967531641969657
YFL010C	211	617	14	1	4	205	63	0.018957345971563982	0.9715639810426541	0.2985781990521327	1.946198578199052	1.8354929857819906	0.905872654028436	2.3554502369668247	0.8625579146919431	49.38526769648648	0.5144039100004036	859.472546204741	-23.711985443227164	-22.16363398021894
YFL011W	546	1104	14	1	176	370	31	0.32234432234432236	0.6776556776556777	0.056776556776556776	0.9798397802197802	6.879501996336996	0.8632286813186814	2.0567765567765566	0.8364179853479853	47.61233998709615	0.5379526755340412	352.525643687982	-15.65010981842622	-13.512831620048615
YFL013C	692	1101	14	1	64	615	216	0.09248554913294797	0.888728323699422	0.31213872832369943	1.943825578034682	1.9790793786127168	0.9443703179190751	2.929190751445087	0.9634320520231214	9.320784140974116	0.5810504569193394	583.5041154590679	-22.764921868216828	-20.63930862440384
YFL014W	109	299	14	1	6	98	43	0.05504587155963303	0.8990825688073395	0.3944954128440367	1.0338899082568807	1.7042685321100917	0.9472098165137615	2.522935779816514	0.9116211009174312	1.411076662627286	0.41697129585272746	5.218080288691853	-17.02149703781891	-15.658300219575937
YFL016C	511	597	14	1	105	403	93	0.2054794520547945	0.7886497064579256	0.18199608610567514	1.033042661448141	2.168379784735812	0.9734256360078278	2.095890410958904	0.9354701369863014	1.5861707887428032	0.45633151070317035	25.26557576974764	-16.136029418557374	-14.510956694414906
YFL017C	159	202	14	1	43	116	12	0.27044025157232704	0.7295597484276729	0.07547169811320754	1.2856905031446542	4.811787924528302	0.9465641509433962	2.2264150943396226	0.9168196226415094	1.6447737934473914	0.5336749651531469	130.29117113775	-18.176002795090334	-15.897033132299615
YFL018C	499	534	14	1	249	246	16	0.49899799599198397	0.49298597194388777	0.03206412825651302	0.5084549098196393	5.278321482965932	0.985111002004008	1.8276553106212425	0.8584752905811623	1.3184245083658903	0.3649039835804641	4.972566581158724	-10.511613339988681	-9.049834234657446
YFL021W	510	1117	14	1	8	477	455	0.01568627450980392	0.9352941176470588	0.8921568627450981	3.0328927647058825	2.3771874901960786	0.9292245098039216	3.256862745098039	0.9855218235294118	149.4694694880557	0.5643179548171394	1674.1842953732244	-26.31342415502244	-24.31015344936645
YFL022C	503	551	14	1	81	255	394	0.1610337972166998	0.5069582504970179	0.7833001988071571	0.6130747713717694	15.028260119284294	0.9974932007952286	2.1709741550695827	0.970760337972167	1.4295236147496688	0.4013630419193206	5.922993271826203	-11.186260107421113	-9.520310828212267
YFL023W	796	1221	14	1	1	794	410	0.001256281407035176	0.9974874371859297	0.5150753768844221	2.935842462311558	1.4416549623115578	0.9646206155778895	2.928391959798995	0.9413147738693468	202.80099096651625	0.5356720865208929	1047.9830681958824	-28.002039044576364	-26.531267677522912
YFL024C	832	1112	14	1	45	695	654	0.054086538461538464	0.8353365384615384	0.7860576923076923	1.2156165865384616	1.9439176923076924	0.9085734615384615	2.2319711538461537	0.8210548677884616	1.7905690669464516	0.46359950615526346	127.03719400249493	-16.998533758547406	-15.368204123544487
YFL025C	1029	1535	14	1	71	909	689	0.06899902818270165	0.8833819241982507	0.6695821185617103	1.7897750242954324	1.8443491350826045	0.9709665986394558	2.7006802721088436	0.9592380855199223	7.492529236373941	0.5802242830613386	384.363774497017	-21.005922097797683	-18.89354803981373
YFL026W	431	698	14	1	30	401	95	0.06960556844547564	0.9303944315545244	0.22041763341067286	1.5921489559164732	2.8927225754060326	0.9477024825986079	2.7447795823665895	0.9547375638051044	13.719709870993476	0.5951820578836939	216.22105795823043	-22.79140174707995	-20.878052122721883
YFL027C	497	801	14	1	33	464	139	0.06639839034205232	0.9336016096579477	0.2796780684104628	2.0003132796780685	1.4006781891348088	0.9118868209255533	2.7867203219315897	0.893620120724346	11.696481533843798	0.5391473809937463	266.6410057737221	-24.69992322492183	-22.786229482004686
YFL029C	368	915	14	1	25	339	102	0.06793478260869565	0.9211956521739131	0.27717391304347827	1.8691195652173913	1.636189918478261	0.9879882065217391	2.921195652173913	0.9882702989130435	5.424307334683084	0.49472588555917224	276.5951748920499	-23.796067378648047	-22.144069136541713
YFL031W	238	518	14	1	27	210	84	0.1134453781512605	0.8823529411764706	0.35294117647058826	2.2122075210084033	1.870114243697479	0.9182736974789916	2.726890756302521	0.9393021848739496	26.16607180674581	0.5606407011704211	469.14787384328736	-24.08101237719259	-21.622989910234054
YFL033C	1770	2461	14	1	134	1509	1097	0.07570621468926554	0.8525423728813559	0.619774011299435	1.4645314124293785	2.4691576949152543	0.9158812033898305	2.4740112994350283	0.8961311694915254	13.594633876939362	0.5435568884188541	307.4509950119908	-18.864860385498233	-16.954409505213086
YFL034C-B	287	407	14	1	67	190	123	0.23344947735191637	0.662020905923345	0.42857142857142855	0.8472611498257839	10.798243170731707	0.9295141463414635	2.163763066202091	0.9242515331010452	1.7933429254601458	0.49837111056515243	7.9234962858861495	-13.61970474695491	-11.727856871845303
YFL034W	1073	1530	14	1	40	865	880	0.03727865796831314	0.8061509785647717	0.8201304753028891	1.5198079683131407	4.6549490027959	0.9638843522833178	2.156570363466915	0.8994247809878845	114.26239458677125	0.6520915399122371	602.0946794666492	-17.38621442477225	-15.208677841863556
YFL036W	1351	1611	14	1	303	1044	160	0.22427831236121393	0.7727609178386381	0.11843079200592153	1.236478756476684	3.029134759437454	0.9869025462620281	2.153960029607698	0.9058319615099926	9.07915734439427	0.5314841410935125	124.05349516614741	-18.242225236497642	-16.1697373250756
YFL037W	457	479	14	1	94	151	329	0.20568927789934355	0.3304157549234136	0.7199124726477024	0.28539225382932165	8.797870765864333	0.987441772428884	1.6892778993435449	0.9144146608315099	1.6692902673668475	0.30562590881915547	58.4061921272218	-6.657223825222757	-5.658298511343029
YFL038C	206	215	14	1	132	74	3	0.6407766990291263	0.3592233009708738	0.014563106796116505	0.26947888349514565	12.196735242718447	1.0065777669902913	1.7912621359223302	0.8829430097087378	1.3715388638786548	0.3357727439798683	6.06468810941179	-7.450275542500143	-6.290526304338843
YFL039C	375	381	14	1	291	44	44	0.776	0.11733333333333333	0.11733333333333333	0.07982077333333333	4.079801973333334	0.98263976	1.3413333333333333	1.0716752266666667	28.565991170650406	0.30485768477842745	93.70535026233568	-4.255696878985462	-3.778016734926612
YFL040W	540	731	14	1	19	498	274	0.03518518518518519	0.9222222222222223	0.5074074074074074	1.2748514814814815	1.6395182777777777	0.9831895555555555	2.4851851851851854	0.9446843148148149	10.687963305820482	0.46417747994651926	60.07260242266027	-20.433711745468973	-19.019911993705108
YFL041W	622	938	14	1	127	465	110	0.20418006430868169	0.747588424437299	0.17684887459807075	1.1326610932475885	2.4909434887459807	0.950913038585209	2.188102893890675	0.9041706270096463	1.502971006326875	0.4757804095001268	69.0148046663565	-17.41569424737672	-15.468434189493882
YFL042C	674	1651	14	1	50	621	114	0.07418397626112759	0.9213649851632048	0.16913946587537093	1.9789421364985162	2.18113646884273	0.8539471513353115	2.4332344213649852	0.7992031008902077	24.206590393220004	0.5669300012936432	524.0574251128603	-24.65083531137703	-22.512978130182024
YFL044C	301	391	14	1	23	267	122	0.07641196013289037	0.8870431893687708	0.4053156146179402	1.4255318936877077	2.272185149501661	0.9372294684385382	2.478405315614618	0.9230223255813953	34.74053989267204	0.5539157496619117	71.69788679952596	-20.856383048722666	-19.058019721614706
YFL045C	254	276	14	1	147	107	3	0.5787401574803149	0.421259842519685	0.011811023622047244	0.46102700787401574	8.243845275590552	0.9884538188976378	1.7086614173228347	0.8432437007874015	1.2922713132657395	0.37365530558842985	5.087907632010445	-9.751803317552993	-8.27010559525931
YFL046W	207	354	14	1	61	145	22	0.2946859903381642	0.7004830917874396	0.10628019323671498	0.8064007729468599	6.581689710144928	0.9464005797101449	1.6956521739130435	0.9311365217391304	2.436229683450758	0.6601849630067541	10.431603199158598	-13.545381102476366	-11.60411261837276
YFL047W	714	862	14	1	106	603	63	0.1484593837535014	0.8445378151260504	0.08823529411764706	1.1882624649859943	2.190059131652661	0.7409912885154062	2.0364145658263304	0.7107771568627451	15.738835385666295	0.5001389400134654	159.6219359366984	-18.760277618686022	-17.017430631989686
YFL048C	445	612	14	1	33	410	53	0.07415730337078652	0.9213483146067416	0.11910112359550562	1.5079226966292134	1.3821907640449438	0.9627704943820224	2.997752808988764	0.9727240224719101	46.456531254986935	0.47394032153876403	184.44691812874592	-22.330658608426674	-20.793732916586773
YFL050C	858	1597	14	1	171	683	293	0.1993006993006993	0.796037296037296	0.3414918414918415	2.017345850815851	3.7906793123543125	0.9406448484848485	2.472027972027972	0.9585387062937062	246.9618357471783	0.677414403523734	1378.9182788255696	-21.981042756028483	-19.064593325615103
YFL053W	591	671	14	1	132	456	46	0.2233502538071066	0.7715736040609137	0.077834179357022	1.2751869712351946	1.4423629610829103	0.9614231979695431	2.4923857868020303	0.923060372250423	1.8055014353069139	0.5015790822057343	39.661611587739415	-18.614044717385642	-16.54670207113351
YFL055W	558	874	14	1	43	510	91	0.07706093189964158	0.9139784946236559	0.16308243727598568	1.7158801075268817	2.5003124372759857	0.9195053405017921	2.313620071684588	0.9190173476702509	288.8232570649408	0.766655351285476	917.5781217237742	-22.208560325586284	-20.119899701627986
YFR001W	204	235	14	1	63	140	13	0.3088235294117647	0.6862745098039216	0.06372549019607843	0.9106957352941176	5.444844803921568	1.0123141666666666	1.9607843137254901	0.9560967647058823	1.9849223935613152	0.5570864664431271	251.35801588883405	-14.948830474358385	-12.999345280518426
YFR002W	839	1252	14	1	140	699	38	0.16686531585220502	0.833134684147795	0.04529201430274136	1.0548898688915376	2.686158081048868	0.9074891179976162	2.0834326579261027	0.8418618235995232	1.3925408938312702	0.43120189241209256	28.348481253996134	-17.698415132915024	-16.0691967642025
YFR003C	155	221	14	1	23	131	54	0.14838709677419354	0.8451612903225807	0.34838709677419355	1.4290483870967743	2.512942516129032	0.9743832903225806	2.6580645161290324	0.9170265806451614	2.122437508325046	0.5191331510955832	134.6462033829778	-20.847645670001622	-18.83504490308185
YFR004W	306	314	14	1	187	119	6	0.6111111111111112	0.3888888888888889	0.0196078431372549	0.3075130065359477	11.465258790849672	0.9658868954248366	1.8660130718954249	0.8850038888888888	1.2456458296415918	0.31380542867443445	5.174678581520905	-8.201893702861861	-6.994301347532051
YFR006W	535	567	14	1	141	390	88	0.2635514018691589	0.7289719626168224	0.16448598130841122	1.1261730841121496	11.385239775700935	0.9919903177570093	2.244859813084112	1.0172288971962617	2.0277462867882146	0.5101695237858406	322.783343023765	-16.02907632239774	-14.114067948784047
YFR007W	353	379	14	1	14	314	237	0.039660056657223795	0.8895184135977338	0.6713881019830028	1.709454957507082	2.8736911898016997	0.9909448725212464	2.8526912181303117	0.9865798300283286	30.421376898151234	0.5287449229892922	486.8281630756631	-19.09965691923062	-17.420274383676045
YFR009W	752	814	14	1	415	337	1	0.5518617021276596	0.44813829787234044	0.0013297872340425532	0.42840731382978725	1.7702063297872341	0.9957866356382978	1.6582446808510638	0.8517574468085106	1.2650494237132852	0.3552147922054608	17.949128625943448	-9.577175097020342	-8.182506850569277
YFR010W	499	521	14	1	112	374	98	0.22444889779559118	0.749498997995992	0.1963927855711423	0.9622851703406814	2.11108	0.9875830861723447	2.2725450901803605	0.9277187775551102	1.4669996125671376	0.43477071457077365	25.207643186535822	-15.38169669818719	-13.734581874102222
YFR012W	202	338	14	1	7	189	37	0.034653465346534656	0.9356435643564357	0.18316831683168316	1.8899871287128713	1.4130055445544554	0.6071526732673267	2.633663366336634	0.5773439603960395	1.0128521259487535	0.32553183007081554	695.4406593632218	-24.209164875951295	-22.355718988910986
